id,name,code,description,legal_ref
tax_230161001,Destinações obrigatórias por lei a órgão ou fundo público e aos demais beneficiários comprovadas somente com registro contábil,230161001,"Classificar nesse código as despesas com destinações obrigatórias por lei a órgão ou fundo público e aos demais beneficiários, comprovadas somente com registro contábil (sem previsão na legislação para registro em documento fiscal).","LC 214/2025 Art. 245, II"
tax_230161002,Destinações obrigatórias por lei a órgão ou fundo público e aos demais beneficiários comprovadas com documentos fiscais,230161002,"Classificar nesse código as despesas com destinações obrigatórias por lei a órgão ou fundo público e aos demais beneficiários, comprovadas com documentos fiscais.","LC 214/2025 Art. 245, II"
tax_239910099,Outras contas do passivo circulante,239910099,Classificar nesse código outras contas do passivo circulante.,
tax_239920099,Outras contas do passivo não circulante,239920099,Classificar nesse código outras contas do passivo não circulante.,
tax_239930099,Outras contas do patrimônio líquido,239930099,Classificar nesse código outras contas do patrimônio líquido.,
tax_331100001,Receitas de apostas esportivas,331100001,"Classificar nesse código os valores das apostas esportivas efetuadas independentemente do encerramento do evento ao qual estão Arts. 244 e 245, vinculadas.",LC 214/2025
tax_331100002,Receitas de apostas de turfe,331100002,"Classificar nesse código os valores das apostas de turfe efetuadas independentemente do encerramento do evento ao qual estão Arts. 244 e 245, vinculadas.",LC 214/2025
tax_331100003,Receitas relativas a modalidades lotéricas,331100003,"Classificar nesse código os valores das apostas efetuadas relativos a modalidades lotéricas independentemente do encerramento do Arts. 244 e 245, evento ao qual estão vinculadas.",LC 214/2025
tax_331100004,Receitas relativas a jogos online (iGaming),331100004,"Classificar nesse código os valores das apostas efetuadas relativos a jogos online (iGaming) independentemente do encerramento do Arts. 244 e 245, evento ao qual estão vinculadas.",LC 214/2025
tax_331100005,Receitas relativas a fantasy sport,331100005,"Classificar nesse código os valores relativos a fantasy sport independentemente do encerramento do evento ao qual estão Arts. 244 e 245, vinculados.",LC 214/2025
tax_331100006,Receitas relativas a sweepstakes,331100006,"Classificar nesse código os valores das apostas de sweepstakes efetuadas independentemente do encerramento do evento ao qual Arts. 244 e 245, estão vinculadas.",LC 214/2025
tax_331100007,Receitas relativas a outras modalidades de apostas,331100007,"Classificar nesse código os valores relativos a outras modalidades de apostas efetuadas independentemente do encerramento do evento ao Arts. 244 e 245, qual estão vinculadas.",LC 214/2025
tax_331100008,Receitas decorrentes de recompensas ou vantagens oferecidas,331100008,"Classificar nesse código os valores relativos a apostas efetuadas decorrentes de recompensas ou vantagens oferecidas pelo fornecedor Arts. 244 e 245, sujeito ao regime específico de concursos de prognósticos caput independentemente do encerramento do evento ao qual estão vinculadas.",LC 214/2025
tax_331100099,Outras receitas decorrentes da atividade de concursos de prognósticos,331100099,"Classificar nesse código outros valores decorrentes da atividade de concursos de prognósticos independentemente do encerramento do Arts. 244 e 245, evento ao qual esteja vinculada.",LC 214/2025
tax_331200001,"Receita tributada no momento da realização da aposta, registrada em contas do ativo",331200001,Classificar nesse código receita tributável quando da realização dos respectivos valores em contas do ativo.,
tax_331200002,"Receita tributada no momento da realização da aposta, registrada em contas do passivo",331200002,Classificar nesse código receita tributável quando da realização dos respectivos valores em contas do passivo.,
tax_331600001,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Competência,331600001,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 1º"
tax_331600002,Receitas tributáveis pelo PIS/Cofins - Não tributáveis pela CBS - FG Caixa,331600002,"Classificar nesse código as rubricas contábeis representativas valores recebidos, que sejam tributados pelo PIS/COFINS durante o período de transição.","LC 214/2025 Art. 408, § 3º"
tax_331800001,Receitas decorrentes de operações de exportação,331800001,Classificar nesse código valores recebidos e outras receitas próprias da entidade decorrentes da atividade de concursos de prognósticos provenientes de operações de exportação.,"LC 214/2025 Art. 250, caput"
tax_331800099,Outras receitas não tributáveis,331800099,"Classificar nesse código outros valores de operações imunes, isentas, com não incidência ou outras modalidades de não tributação.",LC 214/2025
tax_332100099,Outras receitas amparadas por documentos fiscais,332100099,Classificar nesse código valores tributáveis pelo regime regular e não sujeitos a regimes específicos.,LC 214/2025
tax_339100001,Receitas decorrentes de operações de exportação,339100001,Classificar nesse código valores não decorrentes da atividade de concursos de prognósticos e provenientes de operações de exportação.,LC 214/2025
tax_339100002,Receitas decorrentes da conta de reserva técnica,339100002,Classificar nesse código valores decorrentes da conta de reserva técnica.,"LC 214/2025 Art. 6º, V"
tax_339100099,Outras receitas amparadas por documentos fiscais,339100099,Classificar nesse código outros valores tributáveis.,LC 214/2025
tax_431300001,Destinações obrigatórias por lei a órgão ou fundo público e aos demais beneficiários comprovadas somente com registro contábil,431300001,"Classificar nesse código as despesas com destinações obrigatórias por lei a órgão ou fundo público e aos demais beneficiários, comprovadas somente com registro contábil (sem previsão na legislação para registro em documento fiscal).","LC 214/2025 Art. 245, II"
tax_431300002,Destinações obrigatórias por lei a órgão ou fundo público e aos demais beneficiários comprovadas com documentos fiscais,431300002,"Classificar nesse código as despesas com destinações obrigatórias por lei a órgão ou fundo público e aos demais beneficiários, comprovadas com documentos fiscais.","LC 214/2025 Art. 245, II"
tax_431600001,PIS/Cofins incidente sobre a operação,431600001,Classificar nesse código as rubricas contábeis representativas dos valores do PIS e da Cofins incidentes sobre as operações.,"LC 214/2025 Art. 12, § 2º, V"
tax_431600002,ISSQN incidente sobre a operação,431600002,Classificar nesse código as despesas com ISSQN incidentes sobre as operações.,"LC 214/2025 Art. 12, § 2º, V"
tax_431710001,Despesas com premiações pagas em apostas esportivas,431710001,Classificar nesse código as despesas com premiações pagas em apostas esportivas. Nota: A efetiva dedução na base de cálculo é processada pelo sistema exclusivamente a partir dos valores vinculados às contas de ativo. A correspondente escrituração nas contas de despesa é obrigatória para a consistência contábil.,"LC 214/2025 Art. 245, I"
tax_431710002,Despesas com premiações pagas em apostas de turfe,431710002,Classificar nesse código as despesas com premiações pagas em apostas de turfe. Nota: A efetiva dedução na base de cálculo é processada pelo sistema exclusivamente a partir dos valores vinculados às contas de ativo. A correspondente escrituração nas contas de despesa é obrigatória para a consistência contábil.,"LC 214/2025 Art. 245, I"
tax_431710003,Despesas com premiações pagas em modalidades lotéricas,431710003,Classificar nesse código as despesas com premiações pagas em modalidades lotéricas. Nota: A efetiva dedução na base de cálculo é processada pelo sistema exclusivamente a partir dos valores vinculados às contas de ativo. A correspondente escrituração nas contas de despesa é obrigatória para a consistência contábil.,"LC 214/2025 Art. 245, I"
tax_431710004,Despesas com premiações pagas em jogos online (iGaming),431710004,Classificar nesse código as despesas com premiações pagas em jogos online (iGaming). Nota: A efetiva dedução na base de cálculo é processada pelo sistema exclusivamente a partir dos valores vinculados às contas de ativo. A correspondente escrituração nas contas de despesa é obrigatória para a consistência contábil.,"LC 214/2025 Art. 245, I"
tax_431710005,Despesas com premiações pagas em fantasy sport,431710005,Classificar nesse código as despesas com premiações pagas em fantasy sport. Nota: A efetiva dedução na base de cálculo é processada pelo sistema exclusivamente a partir dos valores vinculados às contas de ativo. A correspondente escrituração nas contas de despesa é obrigatória para a consistência contábil.,"LC 214/2025 Art. 245, I"
tax_431710006,Despesas com premiações pagas em sweepstakes,431710006,Classificar nesse código as despesas com premiações pagas em sweepstakes. Nota: A efetiva dedução na base de cálculo é processada pelo sistema exclusivamente a partir dos valores vinculados às contas de ativo. A correspondente escrituração nas contas de despesa é obrigatória para a consistência contábil.,"LC 214/2025 Art. 245, I"
tax_431710007,Despesas com premiações pagas em outras modalidades de apostas,431710007,Classificar nesse código as despesas com premiações pagas em outras modalidades de apostas. Nota: A efetiva dedução na base de cálculo é processada pelo sistema exclusivamente a partir dos valores vinculados às contas de ativo. A correspondente escrituração nas contas de despesa é obrigatória para a consistência contábil.,"LC 214/2025 Art. 245, I"
